,file_name,length,animal,label,reference
517,coyote_884.wav,3,coyote,1,Macaulay Library
518,coyote_885.wav,3,coyote,1,Macaulay Library
519,coyote_887.wav,3,coyote,1,Macaulay Library
520,coyote_888.wav,3,coyote,1,Macaulay Library
521,coyote_889.wav,3,coyote,1,Macaulay Library
522,coyote_890.wav,3,coyote,1,Macaulay Library
523,coyote_891.wav,3,coyote,1,Macaulay Library
524,coyote_893.wav,3,coyote,1,Macaulay Library
525,coyote_895.wav,3,coyote,1,Macaulay Library
526,coyote_897.wav,3,coyote,1,Macaulay Library
527,coyote_901.wav,3,coyote,1,Macaulay Library
528,coyote_902.wav,3,coyote,1,Macaulay Library
529,coyote_903.wav,3,coyote,1,Macaulay Library
530,coyote_907.wav,3,coyote,1,Macaulay Library
531,coyote_908.wav,3,coyote,1,Macaulay Library
532,coyote_909.wav,3,coyote,1,Macaulay Library
533,coyote_912.wav,3,coyote,1,Macaulay Library
534,coyote_915.wav,3,coyote,1,Macaulay Library
535,coyote_916.wav,3,coyote,1,Macaulay Library
536,coyote_918.wav,3,coyote,1,Macaulay Library
537,coyote_920.wav,3,coyote,1,Macaulay Library
538,coyote_921.wav,3,coyote,1,Macaulay Library
539,coyote_922.wav,3,coyote,1,Macaulay Library
540,coyote_925.wav,3,coyote,1,Macaulay Library
541,coyote_927.wav,3,coyote,1,Macaulay Library
542,coyote_928.wav,3,coyote,1,Macaulay Library
543,coyote_929.wav,3,coyote,1,Macaulay Library
544,coyote_930.wav,3,coyote,1,Macaulay Library
545,coyote_931.wav,3,coyote,1,Macaulay Library
546,coyote_933.wav,3,coyote,1,Macaulay Library
547,coyote_935.wav,3,coyote,1,Macaulay Library
548,coyote_936.wav,3,coyote,1,Macaulay Library
549,coyote_938.wav,3,coyote,1,Macaulay Library
550,coyote_939.wav,3,coyote,1,Macaulay Library
551,coyote_942.wav,3,coyote,1,Macaulay Library
552,coyote_943.wav,3,coyote,1,Macaulay Library
553,coyote_944.wav,3,coyote,1,Macaulay Library
554,coyote_945.wav,3,coyote,1,Macaulay Library
555,coyote_946.wav,3,coyote,1,Macaulay Library
556,coyote_947.wav,3,coyote,1,Macaulay Library
557,coyote_948.wav,3,coyote,1,Macaulay Library
558,coyote_949.wav,3,coyote,1,Macaulay Library
559,coyote_950.wav,3,coyote,1,Macaulay Library
560,coyote_951.wav,3,coyote,1,Macaulay Library
561,coyote_953.wav,3,coyote,1,Macaulay Library
562,coyote_954.wav,3,coyote,1,Macaulay Library
563,coyote_955.wav,3,coyote,1,Macaulay Library
564,coyote_957.wav,3,coyote,1,Macaulay Library
565,coyote_960.wav,3,coyote,1,Macaulay Library
566,coyote_961.wav,3,coyote,1,Macaulay Library
567,coyote_964.wav,3,coyote,1,Macaulay Library
568,coyote_965.wav,3,coyote,1,Macaulay Library
569,coyote_966.wav,3,coyote,1,Macaulay Library
570,coyote_967.wav,3,coyote,1,Macaulay Library
571,coyote_968.wav,3,coyote,1,Macaulay Library
572,coyote_969.wav,3,coyote,1,Macaulay Library
573,coyote_970.wav,3,coyote,1,Macaulay Library
574,coyote_972.wav,3,coyote,1,Macaulay Library
575,coyote_974.wav,3,coyote,1,Macaulay Library
576,coyote_979.wav,3,coyote,1,Macaulay Library
577,coyote_981.wav,3,coyote,1,Macaulay Library
578,coyote_982.wav,3,coyote,1,Macaulay Library
579,coyote_984.wav,3,coyote,1,Macaulay Library
580,coyote_985.wav,3,coyote,1,Macaulay Library
581,coyote_988.wav,3,coyote,1,Macaulay Library
582,coyote_989.wav,3,coyote,1,Macaulay Library
583,coyote_990.wav,3,coyote,1,Macaulay Library
584,coyote_991.wav,3,coyote,1,Macaulay Library
585,coyote_992.wav,3,coyote,1,Macaulay Library
586,coyote_994.wav,3,coyote,1,Macaulay Library
587,coyote_995.wav,3,coyote,1,Macaulay Library
588,coyote_997.wav,3,coyote,1,Macaulay Library
589,coyote_1000.wav,3,coyote,1,Macaulay Library
590,coyote_1002.wav,3,coyote,1,Macaulay Library
591,coyote_1003.wav,3,coyote,1,Macaulay Library
592,coyote_1004.wav,3,coyote,1,Macaulay Library
593,coyote_1005.wav,3,coyote,1,Macaulay Library
594,coyote_1006.wav,3,coyote,1,Macaulay Library
595,coyote_1008.wav,3,coyote,1,Macaulay Library
596,coyote_1014.wav,3,coyote,1,Macaulay Library
597,coyote_1016.wav,3,coyote,1,Macaulay Library
598,coyote_1019.wav,3,coyote,1,Macaulay Library
599,coyote_1021.wav,3,coyote,1,Macaulay Library
600,coyote_1023.wav,3,coyote,1,Macaulay Library
601,coyote_1024.wav,3,coyote,1,Macaulay Library
602,coyote_1026.wav,3,coyote,1,Macaulay Library
603,coyote_1027.wav,3,coyote,1,Macaulay Library
604,coyote_1028.wav,3,coyote,1,Macaulay Library
605,coyote_1029.wav,3,coyote,1,Macaulay Library
606,coyote_1032.wav,3,coyote,1,Macaulay Library
607,coyote_1033.wav,3,coyote,1,Macaulay Library
608,coyote_1036.wav,3,coyote,1,Macaulay Library
609,coyote_1037.wav,3,coyote,1,Macaulay Library
610,coyote_1039.wav,3,coyote,1,Macaulay Library
611,coyote_1041.wav,3,coyote,1,Macaulay Library
612,coyote_1043.wav,3,coyote,1,Macaulay Library
613,coyote_1045.wav,3,coyote,1,Macaulay Library
614,coyote_1046.wav,3,coyote,1,Macaulay Library
615,coyote_1047.wav,3,coyote,1,Macaulay Library
616,coyote_1049.wav,3,coyote,1,Macaulay Library
617,coyote_1050.wav,3,coyote,1,Macaulay Library
618,coyote_1051.wav,3,coyote,1,Macaulay Library
619,coyote_1052.wav,3,coyote,1,Macaulay Library
620,coyote_1055.wav,3,coyote,1,Macaulay Library
621,coyote_1057.wav,3,coyote,1,Macaulay Library
622,coyote_1058.wav,3,coyote,1,Macaulay Library
623,coyote_1060.wav,3,coyote,1,Macaulay Library
624,coyote_1061.wav,3,coyote,1,Macaulay Library
625,coyote_1062.wav,3,coyote,1,Macaulay Library
626,coyote_1063.wav,3,coyote,1,Macaulay Library
627,coyote_1065.wav,3,coyote,1,Macaulay Library
628,coyote_1066.wav,3,coyote,1,Macaulay Library
629,coyote_1067.wav,3,coyote,1,Macaulay Library
630,coyote_1068.wav,3,coyote,1,Macaulay Library
631,coyote_1069.wav,3,coyote,1,Macaulay Library
632,coyote_1070.wav,3,coyote,1,Macaulay Library
633,coyote_1072.wav,3,coyote,1,Macaulay Library
634,coyote_1073.wav,3,coyote,1,Macaulay Library
635,coyote_1075.wav,3,coyote,1,Macaulay Library
636,coyote_1077.wav,3,coyote,1,Macaulay Library
637,coyote_1078.wav,3,coyote,1,Macaulay Library
638,coyote_1080.wav,3,coyote,1,Macaulay Library
639,coyote_1082.wav,3,coyote,1,Macaulay Library
640,coyote_1083.wav,3,coyote,1,Macaulay Library
641,coyote_1088.wav,3,coyote,1,Macaulay Library
642,coyote_1091.wav,3,coyote,1,Macaulay Library
643,coyote_1092.wav,3,coyote,1,Macaulay Library
644,coyote_1094.wav,3,coyote,1,Macaulay Library
645,coyote_1096.wav,3,coyote,1,Macaulay Library
646,coyote_1097.wav,3,coyote,1,Macaulay Library
647,coyote_1099.wav,3,coyote,1,Macaulay Library
648,coyote_1101.wav,3,coyote,1,Macaulay Library
649,coyote_1105.wav,3,coyote,1,Macaulay Library
650,coyote_1106.wav,3,coyote,1,Macaulay Library
651,coyote_1107.wav,3,coyote,1,Macaulay Library
652,coyote_1110.wav,3,coyote,1,Macaulay Library
653,coyote_1111.wav,3,coyote,1,Macaulay Library
654,coyote_1112.wav,3,coyote,1,Macaulay Library
655,coyote_1113.wav,3,coyote,1,Macaulay Library
656,coyote_1115.wav,3,coyote,1,Macaulay Library
657,coyote_1116.wav,3,coyote,1,Macaulay Library
658,coyote_1117.wav,3,coyote,1,Macaulay Library
659,coyote_1118.wav,3,coyote,1,Macaulay Library
660,coyote_1119.wav,3,coyote,1,Macaulay Library
661,coyote_1120.wav,3,coyote,1,Macaulay Library
662,coyote_1122.wav,3,coyote,1,Macaulay Library
663,coyote_1126.wav,3,coyote,1,Macaulay Library
664,coyote_1127.wav,3,coyote,1,Macaulay Library
665,coyote_1128.wav,3,coyote,1,Macaulay Library
666,coyote_1132.wav,3,coyote,1,Macaulay Library
667,coyote_1134.wav,3,coyote,1,Macaulay Library
668,coyote_1135.wav,3,coyote,1,Macaulay Library
669,coyote_1136.wav,3,coyote,1,Macaulay Library
670,coyote_1140.wav,3,coyote,1,Macaulay Library
671,coyote_1141.wav,3,coyote,1,Macaulay Library
672,coyote_1143.wav,3,coyote,1,Macaulay Library
673,coyote_1145.wav,3,coyote,1,Macaulay Library
674,coyote_1146.wav,3,coyote,1,Macaulay Library
675,coyote_1147.wav,3,coyote,1,Macaulay Library
676,coyote_1148.wav,3,coyote,1,Macaulay Library
677,coyote_1149.wav,3,coyote,1,Macaulay Library
678,coyote_1151.wav,3,coyote,1,Macaulay Library
679,coyote_1153.wav,3,coyote,1,Macaulay Library
680,coyote_1154.wav,3,coyote,1,Macaulay Library
681,coyote_1156.wav,3,coyote,1,Macaulay Library
682,coyote_1160.wav,3,coyote,1,Macaulay Library
683,coyote_1162.wav,3,coyote,1,Macaulay Library
684,coyote_1164.wav,3,coyote,1,Macaulay Library
685,coyote_1165.wav,3,coyote,1,Macaulay Library
686,coyote_1166.wav,3,coyote,1,Macaulay Library
687,coyote_1169.wav,3,coyote,1,Macaulay Library
688,coyote_1173.wav,3,coyote,1,Macaulay Library
689,coyote_1174.wav,3,coyote,1,Macaulay Library
690,coyote_1176.wav,3,coyote,1,Macaulay Library
691,coyote_1177.wav,3,coyote,1,Macaulay Library
692,coyote_1178.wav,3,coyote,1,Macaulay Library
693,coyote_1182.wav,3,coyote,1,Macaulay Library
694,coyote_1183.wav,3,coyote,1,Macaulay Library
695,coyote_1184.wav,3,coyote,1,Macaulay Library
696,coyote_1185.wav,3,coyote,1,Macaulay Library
697,coyote_1186.wav,3,coyote,1,Macaulay Library
698,coyote_1187.wav,3,coyote,1,Macaulay Library
699,coyote_1188.wav,3,coyote,1,Macaulay Library
700,coyote_1191.wav,3,coyote,1,Macaulay Library
701,coyote_1192.wav,3,coyote,1,Macaulay Library
702,coyote_1194.wav,3,coyote,1,Macaulay Library
703,coyote_1195.wav,3,coyote,1,Macaulay Library
704,coyote_1196.wav,3,coyote,1,Macaulay Library
705,coyote_1197.wav,3,coyote,1,Macaulay Library
706,coyote_1198.wav,3,coyote,1,Macaulay Library
707,coyote_1199.wav,3,coyote,1,Macaulay Library
708,coyote_1200.wav,3,coyote,1,Macaulay Library
709,coyote_1201.wav,3,coyote,1,Macaulay Library
710,coyote_1202.wav,3,coyote,1,Macaulay Library
711,coyote_1203.wav,3,coyote,1,Macaulay Library
712,coyote_1207.wav,3,coyote,1,Macaulay Library
713,coyote_1208.wav,3,coyote,1,Macaulay Library
714,coyote_1209.wav,3,coyote,1,Macaulay Library
715,coyote_1210.wav,3,coyote,1,Macaulay Library
716,coyote_1212.wav,3,coyote,1,Macaulay Library
717,coyote_1214.wav,3,coyote,1,Macaulay Library
718,coyote_1215.wav,3,coyote,1,Macaulay Library
719,coyote_1218.wav,3,coyote,1,Macaulay Library
720,coyote_1219.wav,3,coyote,1,Macaulay Library
721,coyote_1220.wav,3,coyote,1,Macaulay Library
722,coyote_1221.wav,3,coyote,1,Macaulay Library
723,coyote_1223.wav,3,coyote,1,Macaulay Library
724,coyote_1224.wav,3,coyote,1,Macaulay Library
725,coyote_1226.wav,3,coyote,1,Macaulay Library
726,coyote_1228.wav,3,coyote,1,Macaulay Library
727,coyote_1229.wav,3,coyote,1,Macaulay Library
728,coyote_1230.wav,3,coyote,1,Macaulay Library
729,coyote_1232.wav,3,coyote,1,Macaulay Library
730,coyote_1234.wav,3,coyote,1,Macaulay Library
731,coyote_1235.wav,3,coyote,1,Macaulay Library
732,coyote_1238.wav,3,coyote,1,Macaulay Library
733,coyote_1239.wav,3,coyote,1,Macaulay Library
734,coyote_1240.wav,3,coyote,1,Macaulay Library
735,coyote_1241.wav,3,coyote,1,Macaulay Library
736,coyote_1244.wav,3,coyote,1,Macaulay Library
737,coyote_1245.wav,3,coyote,1,Macaulay Library
738,coyote_1246.wav,3,coyote,1,Macaulay Library
739,coyote_1247.wav,3,coyote,1,Macaulay Library
740,coyote_1248.wav,3,coyote,1,Macaulay Library
741,coyote_1249.wav,3,coyote,1,Macaulay Library
742,coyote_1252.wav,3,coyote,1,Macaulay Library
743,coyote_1253.wav,3,coyote,1,Macaulay Library
744,coyote_1254.wav,3,coyote,1,Macaulay Library
745,coyote_1255.wav,3,coyote,1,Macaulay Library
746,coyote_1256.wav,3,coyote,1,Macaulay Library
747,coyote_1258.wav,3,coyote,1,Macaulay Library
748,coyote_1259.wav,3,coyote,1,Macaulay Library
749,coyote_1260.wav,3,coyote,1,Macaulay Library
750,coyote_1263.wav,3,coyote,1,Macaulay Library
751,coyote_1265.wav,3,coyote,1,Macaulay Library
752,coyote_1266.wav,3,coyote,1,Macaulay Library
753,coyote_1269.wav,3,coyote,1,Macaulay Library
754,coyote_1275.wav,3,coyote,1,Macaulay Library
755,coyote_1276.wav,3,coyote,1,Macaulay Library
756,coyote_1277.wav,3,coyote,1,Macaulay Library
757,coyote_1278.wav,3,coyote,1,Macaulay Library
758,coyote_1280.wav,3,coyote,1,Macaulay Library
759,coyote_1281.wav,3,coyote,1,Macaulay Library
760,coyote_1283.wav,3,coyote,1,Macaulay Library
761,coyote_1285.wav,3,coyote,1,Macaulay Library
762,coyote_1286.wav,3,coyote,1,Macaulay Library
763,coyote_1287.wav,3,coyote,1,Macaulay Library
764,coyote_1289.wav,3,coyote,1,Macaulay Library
765,coyote_1290.wav,3,coyote,1,Macaulay Library
766,coyote_1291.wav,3,coyote,1,Macaulay Library
767,coyote_1293.wav,3,coyote,1,Macaulay Library
768,coyote_1296.wav,3,coyote,1,Macaulay Library
769,coyote_1297.wav,3,coyote,1,Macaulay Library
770,coyote_1298.wav,3,coyote,1,Macaulay Library
771,coyote_1302.wav,3,coyote,1,Macaulay Library
772,coyote_1304.wav,3,coyote,1,Macaulay Library
773,coyote_1305.wav,3,coyote,1,Macaulay Library
774,coyote_1307.wav,3,coyote,1,Macaulay Library
775,coyote_1309.wav,3,coyote,1,Macaulay Library
776,coyote_1310.wav,3,coyote,1,Macaulay Library
777,coyote_1311.wav,3,coyote,1,Macaulay Library
778,coyote_1312.wav,3,coyote,1,Macaulay Library
779,coyote_1313.wav,3,coyote,1,Macaulay Library
780,coyote_1314.wav,3,coyote,1,Macaulay Library
781,coyote_1315.wav,3,coyote,1,Macaulay Library
782,coyote_1318.wav,3,coyote,1,Macaulay Library
783,coyote_1319.wav,3,coyote,1,Macaulay Library
784,coyote_1322.wav,3,coyote,1,Macaulay Library
785,coyote_1324.wav,3,coyote,1,Macaulay Library
786,coyote_1325.wav,3,coyote,1,Macaulay Library
787,coyote_1326.wav,3,coyote,1,Macaulay Library
788,coyote_1328.wav,3,coyote,1,Macaulay Library
789,coyote_1335.wav,3,coyote,1,Macaulay Library
790,coyote_1337.wav,3,coyote,1,Macaulay Library
791,coyote_1338.wav,3,coyote,1,Macaulay Library
792,coyote_1339.wav,3,coyote,1,Macaulay Library
793,coyote_1340.wav,3,coyote,1,Macaulay Library
794,coyote_1342.wav,3,coyote,1,Macaulay Library
795,coyote_1345.wav,3,coyote,1,Macaulay Library
796,coyote_1346.wav,3,coyote,1,Macaulay Library
797,coyote_1347.wav,3,coyote,1,Macaulay Library
798,coyote_1348.wav,3,coyote,1,Macaulay Library
799,coyote_1349.wav,3,coyote,1,Macaulay Library
800,coyote_1350.wav,3,coyote,1,Macaulay Library
801,coyote_1351.wav,3,coyote,1,Macaulay Library
802,coyote_1352.wav,3,coyote,1,Macaulay Library
803,coyote_1353.wav,3,coyote,1,Macaulay Library
804,coyote_1354.wav,3,coyote,1,Macaulay Library
805,coyote_1355.wav,3,coyote,1,Macaulay Library
806,coyote_1356.wav,3,coyote,1,Macaulay Library
807,coyote_1357.wav,3,coyote,1,Macaulay Library
808,coyote_1358.wav,3,coyote,1,Macaulay Library
809,coyote_1359.wav,3,coyote,1,Macaulay Library
810,coyote_1361.wav,3,coyote,1,Macaulay Library
811,coyote_1362.wav,3,coyote,1,Macaulay Library
812,coyote_1363.wav,3,coyote,1,Macaulay Library
813,coyote_1364.wav,3,coyote,1,Macaulay Library
814,coyote_1366.wav,3,coyote,1,Macaulay Library
815,coyote_1367.wav,3,coyote,1,Macaulay Library
816,coyote_1368.wav,3,coyote,1,Macaulay Library
817,coyote_1369.wav,3,coyote,1,Macaulay Library
818,coyote_1370.wav,3,coyote,1,Macaulay Library
819,coyote_1371.wav,3,coyote,1,Macaulay Library
820,coyote_1373.wav,3,coyote,1,Macaulay Library
821,coyote_1374.wav,3,coyote,1,Macaulay Library
822,coyote_1376.wav,3,coyote,1,Macaulay Library
823,coyote_1377.wav,3,coyote,1,Macaulay Library
824,coyote_1378.wav,3,coyote,1,Macaulay Library
825,coyote_1379.wav,3,coyote,1,Macaulay Library
826,coyote_1380.wav,3,coyote,1,Macaulay Library
827,coyote_1381.wav,3,coyote,1,Macaulay Library
828,coyote_1383.wav,3,coyote,1,Macaulay Library
829,coyote_1385.wav,3,coyote,1,Macaulay Library
830,coyote_1386.wav,3,coyote,1,Macaulay Library
831,coyote_1388.wav,3,coyote,1,Macaulay Library
832,coyote_1389.wav,3,coyote,1,Macaulay Library
833,coyote_1390.wav,3,coyote,1,Macaulay Library
834,coyote_1391.wav,3,coyote,1,Macaulay Library
835,coyote_1392.wav,3,coyote,1,Macaulay Library
836,coyote_1399.wav,3,coyote,1,Macaulay Library
837,coyote_1401.wav,3,coyote,1,Macaulay Library
838,coyote_1404.wav,3,coyote,1,Macaulay Library
839,coyote_1405.wav,3,coyote,1,Macaulay Library
840,coyote_1407.wav,3,coyote,1,Macaulay Library
841,coyote_1409.wav,3,coyote,1,Macaulay Library
842,coyote_1410.wav,3,coyote,1,Macaulay Library
843,coyote_1411.wav,3,coyote,1,Macaulay Library
844,coyote_1412.wav,3,coyote,1,Macaulay Library
845,coyote_1413.wav,3,coyote,1,Macaulay Library
846,coyote_1414.wav,3,coyote,1,Macaulay Library
847,coyote_1416.wav,3,coyote,1,Macaulay Library
848,coyote_1417.wav,3,coyote,1,Macaulay Library
849,coyote_1418.wav,3,coyote,1,Macaulay Library
850,coyote_1420.wav,3,coyote,1,Macaulay Library
851,coyote_1421.wav,3,coyote,1,Macaulay Library
852,coyote_1422.wav,3,coyote,1,Macaulay Library
853,coyote_1423.wav,3,coyote,1,Macaulay Library
854,coyote_1424.wav,3,coyote,1,Macaulay Library
855,coyote_1426.wav,3,coyote,1,Macaulay Library
856,coyote_1427.wav,3,coyote,1,Macaulay Library
857,coyote_1434.wav,3,coyote,1,Macaulay Library
858,coyote_1438.wav,3,coyote,1,Macaulay Library
859,coyote_1439.wav,3,coyote,1,Macaulay Library
860,coyote_1441.wav,3,coyote,1,Macaulay Library
861,coyote_1443.wav,3,coyote,1,Macaulay Library
862,coyote_1444.wav,3,coyote,1,Macaulay Library
863,coyote_1445.wav,3,coyote,1,Macaulay Library
864,coyote_1447.wav,3,coyote,1,Macaulay Library
865,coyote_1448.wav,3,coyote,1,Macaulay Library
866,coyote_1453.wav,3,coyote,1,Macaulay Library
867,coyote_1454.wav,3,coyote,1,Macaulay Library
868,coyote_1457.wav,3,coyote,1,Macaulay Library
869,coyote_1459.wav,3,coyote,1,Macaulay Library
870,coyote_1461.wav,3,coyote,1,Macaulay Library
871,coyote_1462.wav,3,coyote,1,Macaulay Library
872,coyote_1463.wav,3,coyote,1,Macaulay Library
873,coyote_1464.wav,3,coyote,1,Macaulay Library
874,coyote_1465.wav,3,coyote,1,Macaulay Library
875,coyote_1466.wav,3,coyote,1,Macaulay Library
876,coyote_1469.wav,3,coyote,1,Macaulay Library
877,coyote_1470.wav,3,coyote,1,Macaulay Library
878,coyote_1471.wav,3,coyote,1,Macaulay Library
879,coyote_1472.wav,3,coyote,1,Macaulay Library
880,coyote_1473.wav,3,coyote,1,Macaulay Library
881,coyote_1475.wav,3,coyote,1,Macaulay Library
882,coyote_1476.wav,3,coyote,1,Macaulay Library
883,coyote_1478.wav,3,coyote,1,Macaulay Library
884,coyote_1481.wav,3,coyote,1,Macaulay Library
885,coyote_1483.wav,3,coyote,1,Macaulay Library
886,coyote_1484.wav,3,coyote,1,Macaulay Library
887,coyote_1485.wav,3,coyote,1,Macaulay Library
888,coyote_1486.wav,3,coyote,1,Macaulay Library
889,coyote_1487.wav,3,coyote,1,Macaulay Library
890,coyote_1489.wav,3,coyote,1,Macaulay Library
891,coyote_1491.wav,3,coyote,1,Macaulay Library
892,coyote_1492.wav,3,coyote,1,Macaulay Library
893,coyote_1493.wav,3,coyote,1,Macaulay Library
894,coyote_1494.wav,3,coyote,1,Macaulay Library
895,coyote_1495.wav,3,coyote,1,Macaulay Library
896,coyote_1497.wav,3,coyote,1,Macaulay Library
897,coyote_1500.wav,3,coyote,1,Macaulay Library
898,coyote_1501.wav,3,coyote,1,Macaulay Library
899,coyote_1506.wav,3,coyote,1,Macaulay Library
900,coyote_1507.wav,3,coyote,1,Macaulay Library
901,coyote_1508.wav,3,coyote,1,Macaulay Library
902,coyote_1509.wav,3,coyote,1,Macaulay Library
903,coyote_1510.wav,3,coyote,1,Macaulay Library
904,coyote_1512.wav,3,coyote,1,Macaulay Library
905,coyote_1514.wav,3,coyote,1,Macaulay Library
906,coyote_1516.wav,3,coyote,1,Macaulay Library
907,coyote_1518.wav,3,coyote,1,Macaulay Library
908,coyote_1520.wav,3,coyote,1,Macaulay Library
909,coyote_1521.wav,3,coyote,1,Macaulay Library
910,coyote_1522.wav,3,coyote,1,Macaulay Library
911,coyote_1524.wav,3,coyote,1,Macaulay Library
912,coyote_1526.wav,3,coyote,1,Macaulay Library
913,coyote_1527.wav,3,coyote,1,Macaulay Library
914,coyote_1528.wav,3,coyote,1,Macaulay Library
915,coyote_1529.wav,3,coyote,1,Macaulay Library
916,coyote_1530.wav,3,coyote,1,Macaulay Library
917,coyote_1531.wav,3,coyote,1,Macaulay Library
918,coyote_1532.wav,3,coyote,1,Macaulay Library
919,coyote_1534.wav,3,coyote,1,Macaulay Library
920,coyote_1535.wav,3,coyote,1,Macaulay Library
921,coyote_1536.wav,3,coyote,1,Macaulay Library
922,coyote_1540.wav,3,coyote,1,Macaulay Library
923,coyote_1542.wav,3,coyote,1,Macaulay Library
924,coyote_1545.wav,3,coyote,1,Macaulay Library
925,coyote_1548.wav,3,coyote,1,Macaulay Library
926,coyote_1551.wav,3,coyote,1,Macaulay Library
927,coyote_1552.wav,3,coyote,1,Macaulay Library
928,coyote_1554.wav,3,coyote,1,Macaulay Library
929,coyote_1555.wav,3,coyote,1,Macaulay Library
930,coyote_1556.wav,3,coyote,1,Macaulay Library
931,coyote_1560.wav,3,coyote,1,Macaulay Library
932,coyote_1561.wav,3,coyote,1,Macaulay Library
933,coyote_1563.wav,3,coyote,1,Macaulay Library
934,coyote_1564.wav,3,coyote,1,Macaulay Library
935,coyote_1565.wav,3,coyote,1,Macaulay Library
936,coyote_1567.wav,3,coyote,1,Macaulay Library
937,coyote_1570.wav,3,coyote,1,Macaulay Library
938,coyote_1571.wav,3,coyote,1,Macaulay Library
939,coyote_1572.wav,3,coyote,1,Macaulay Library
940,coyote_1575.wav,3,coyote,1,Macaulay Library
941,coyote_1576.wav,3,coyote,1,Macaulay Library
942,coyote_1577.wav,3,coyote,1,Macaulay Library
943,coyote_1578.wav,3,coyote,1,Macaulay Library
944,coyote_1579.wav,3,coyote,1,Macaulay Library
945,coyote_1580.wav,3,coyote,1,Macaulay Library
946,coyote_1581.wav,3,coyote,1,Macaulay Library
947,coyote_1582.wav,3,coyote,1,Macaulay Library
948,coyote_1583.wav,3,coyote,1,Macaulay Library
949,coyote_1584.wav,3,coyote,1,Macaulay Library
950,coyote_1585.wav,3,coyote,1,Macaulay Library
951,coyote_1587.wav,3,coyote,1,Macaulay Library
952,coyote_1588.wav,3,coyote,1,Macaulay Library
953,coyote_1589.wav,3,coyote,1,Macaulay Library
954,coyote_1590.wav,3,coyote,1,Macaulay Library
955,coyote_1593.wav,3,coyote,1,Macaulay Library
956,coyote_1594.wav,3,coyote,1,Macaulay Library
957,coyote_1595.wav,3,coyote,1,Macaulay Library
958,coyote_1599.wav,3,coyote,1,Macaulay Library
959,coyote_1600.wav,3,coyote,1,Macaulay Library
960,coyote_1601.wav,3,coyote,1,Macaulay Library
961,coyote_1602.wav,3,coyote,1,Macaulay Library
962,coyote_1603.wav,3,coyote,1,Macaulay Library
963,coyote_1605.wav,3,coyote,1,Macaulay Library
964,coyote_1607.wav,3,coyote,1,Macaulay Library
965,coyote_1609.wav,3,coyote,1,Macaulay Library
966,coyote_1610.wav,3,coyote,1,Macaulay Library
967,coyote_1611.wav,3,coyote,1,Macaulay Library
968,coyote_1614.wav,3,coyote,1,Macaulay Library
969,coyote_1615.wav,3,coyote,1,Macaulay Library
970,coyote_1616.wav,3,coyote,1,Macaulay Library
971,coyote_1617.wav,3,coyote,1,Macaulay Library
972,coyote_1619.wav,3,coyote,1,Macaulay Library
973,coyote_1621.wav,3,coyote,1,Macaulay Library
974,coyote_1622.wav,3,coyote,1,Macaulay Library
975,coyote_1624.wav,3,coyote,1,Macaulay Library
976,coyote_1625.wav,3,coyote,1,Macaulay Library
977,coyote_1626.wav,3,coyote,1,Macaulay Library
978,coyote_1628.wav,3,coyote,1,Macaulay Library
979,coyote_1629.wav,3,coyote,1,Macaulay Library
980,coyote_1633.wav,3,coyote,1,Macaulay Library
981,coyote_1634.wav,3,coyote,1,Macaulay Library
982,coyote_1635.wav,3,coyote,1,Macaulay Library
983,coyote_1639.wav,3,coyote,1,Macaulay Library
984,coyote_1641.wav,3,coyote,1,Macaulay Library
985,coyote_1642.wav,3,coyote,1,Macaulay Library
986,coyote_1643.wav,3,coyote,1,Macaulay Library
987,coyote_1646.wav,3,coyote,1,Macaulay Library
988,coyote_1648.wav,3,coyote,1,Macaulay Library
989,coyote_1652.wav,3,coyote,1,Macaulay Library
990,coyote_1653.wav,3,coyote,1,Macaulay Library
991,coyote_1654.wav,3,coyote,1,Macaulay Library
992,coyote_1655.wav,3,coyote,1,Macaulay Library
993,coyote_1656.wav,3,coyote,1,Macaulay Library
994,coyote_1658.wav,3,coyote,1,Macaulay Library
995,coyote_1659.wav,3,coyote,1,Macaulay Library
996,coyote_1661.wav,3,coyote,1,Macaulay Library
997,coyote_1662.wav,3,coyote,1,Macaulay Library
998,coyote_1663.wav,3,coyote,1,Macaulay Library
999,coyote_1666.wav,3,coyote,1,Macaulay Library
1000,coyote_1667.wav,3,coyote,1,Macaulay Library
1001,coyote_1668.wav,3,coyote,1,Macaulay Library
1002,coyote_1669.wav,3,coyote,1,Macaulay Library
1003,coyote_1670.wav,3,coyote,1,Macaulay Library
1004,coyote_1672.wav,3,coyote,1,Macaulay Library
1005,coyote_1673.wav,3,coyote,1,Macaulay Library
1006,coyote_1674.wav,3,coyote,1,Macaulay Library
1007,coyote_1677.wav,3,coyote,1,Macaulay Library
1008,coyote_1678.wav,3,coyote,1,Macaulay Library
1009,coyote_1679.wav,3,coyote,1,Macaulay Library
1010,coyote_1681.wav,3,coyote,1,Macaulay Library
1011,coyote_1682.wav,3,coyote,1,Macaulay Library
1012,coyote_1683.wav,3,coyote,1,Macaulay Library
1013,coyote_1684.wav,3,coyote,1,Macaulay Library
1014,coyote_1685.wav,3,coyote,1,Macaulay Library
1015,coyote_1686.wav,3,coyote,1,Macaulay Library
1016,coyote_1687.wav,3,coyote,1,Macaulay Library
1017,coyote_1688.wav,3,coyote,1,Macaulay Library
